BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,contains_contacts_page,contains_business_name,contains_business_name_in_copyright,contains_social_media_links,contains_reviews_page,contains_zipCode,url_contains_phone_number,url_contains_email,manually_checked
704,1000005236,Glass Plus Inc,3424 Gowan Ave SW,,Howard Lake,MN,55349,USA,7636587171,,https://www.showmelocal.com/profile.aspx?bid=1174728,60990-000,"Auto Repair - Windshield, Glass Shops",4/7/1994 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/26/2022 8:45,Search,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
704,1000005107,Green Stripe Lawncare & Irrigation Inc,5326 16th St N,,Saint Cloud,MN,56303,USA,3202526992,,https://www.dandb.com/businessdirectory/greenstripelawncareirrigationinc-saintcloud-mn-36620565.html,00155-000,Landscape Contractors,8/16/2007 0:00,10/14/2016 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/21/2019 4:07,Search,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
704,1000004961,Aspen Property Maintenance,918 Minneapolis Ave,,Duluth,MN,55803,USA,2183432897,,https://landscape-services.cmac.ws/aspen-property-maintenance/75440/,00155-000,Landscape Contractors,1/1/2008 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/7/2023 9:00,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000001783,Le Beau Monde,31344 County Road 11,,Freeport,MN,56331,USA,3203567519,,https://www.instagram.com/shoplebeaumonde/?hl=en,60134-000,Beauty Salons,1/1/1984 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000004726,Meadow Green Hydroseed LLC,23253 Taylor St NE,,East Bethel,MN,55005,USA,7634131483,,https://www.superpages.com/bethel-mn/hydroseeding,00155-101,Hydroseeding,5/20/1999 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/6/2022 9:12,Search,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000005776,Marriott Residence Inn Minneapolis Edina,3400 Edinborough Way,,Edina,MN,55435,USA,9528939300,,https://www.marriott.com/en-us/hotels/mspda-residence-inn-minneapolis-edina/overview/,60447-000,Hotels,9/26/2016 0:00,,FALSE,A+,98.16,1,0,FALSE,Micro-small,FALSE,1/1/2020 7:41,Search,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
704,1000001455,Bueno Construction,515 78th Ave #4,,Minneapolis,MN,55432,USA,6122326871,,https://www.facebook.com/Buenoconstructionllc/,10177-000,Construction & Remodeling Services,,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/31/2023 8:46,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000001509,"Bee Line Towing, LLC",11724 Bittersweet St NW,,Coon Rapids,MN,55433,USA,5153317643,,https://cheshiresmeow.wixsite.com/beelinetowing,60891-000,Towing - Automotive,11/5/2012 0:00,,FALSE,B-,80,1,0,FALSE,Micro-small,FALSE,10/24/2022 7:58,Search,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
704,1000003724,Renovation Training,4445 Nathan Ln N,,Plymouth,MN,55447,USA,6122197469,,https://renovationtrainingllc.com/about/,60429-100,Personal Trainers,6/29/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/28/2023 8:48,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000002520,A Auto Mall,3000 E Lake St,,Minneapolis,MN,55406,USA,6127243813,,https://www.automall.com/used-cars/minnesota/city/minneapolis/,50040-000,Auto Dealers - Used Cars,10/12/1995 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,8/9/2022 8:29,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000000057,American Orthodontists,9800 Shelard Parkway #113,,Minneapolis,MN,55441,USA,6125983330,,https://www.discoverbraces.com/,60291-000,Dentist - Orthodontist,4/4/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/10/2022 8:12,Search,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000004688,Topside Roofing & Siding Construction,4204 83rd Ave N,,Brooklyn Park,MN,55443,USA,7635611951,,https://topsideroofing.com/,10126-000,Roofing Contractors,,10/14/2016 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,2/4/2020 4:35,Search,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1
704,1000000166,New Creations Construction,PO Box 10592,,Fargo,ND,58106,USA,7012812531,,http://memberzone.hbafm.com/list/member/new-creations-construction-inc-fargo-3863,10126-000,Roofing Contractors,11/29/1995 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/16/2022 8:14,Search,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
704,1000004950,Ankrum Cabinets & Construction,1920 220th Ave,,Tracy,MN,56175,USA,5076298292,,https://murraycountymn.com/business_detail_T40_R239.php,50121-000,Cabinets,5/23/2007 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/20/2022 8:57,Search,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000000179,Liston General Contracting,38002 State Highway 6,,Deer River,MN,56636,USA,2182468648,,https://www.houzz.com/professionals/general-contractors/liston-general-contracting-inc-pfvwus-pf~153722543,10035-000,Contractors - General,2/20/1998 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,4/16/2022 8:14,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000000249,C P & The Farm Boys Truck-auto,3198 Highway 16,,Beach,ND,58621,USA,7018723632,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=313105,50039-000,Auto Dealers - New Cars,4/21/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/24/2022 8:09,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000005320,Carlson Custom Builders Inc,32896 Carlson Drive,,Rochert,MN,56578,USA,2188414663,,https://opencorporates.com/companies/us_mn/1af084b8-acd4-e011-a886-001ec94ffe7f,10126-100,Contractors - Framing,4/11/2001 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/26/2022 8:45,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005594,Headlines Plus,228 N Main St,,Le Sueur,MN,56058,USA,5076652248,,https://m.facebook.com/profile.php?id=140807729291194,60420-000,Hair Styling and Services,10/25/1991 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/26/2022 8:45,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000006410,Cardholder Services,PO Box 55078,,Fort Lauderdale,FL,33355,USA,8662445360,,https://www.trustlink.org/Search?Key=Credit%20Card%20Companies&location_zip=33308,75100-000,Prepaid Debit/Credit Cards,10/19/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/28/2021 4:00,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000003956,Super Pumper,1023 College Dr N,,Devils Lake,ND,58301,USA,7016624658,,https://m.facebook.com/people/Superpumper-Inc-17/100067689334354/,50206-100,Fuel - Gasoline,12/15/1983 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/28/2023 8:47,Search,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000003831,Victory Promotions,460 Westdale Avenue,,Winona,MN,55987,USA,5073132705,,https://m.facebook.com/Victory-Promotions-LLC-900779956649055/,60417-000,Gun Safety & Marksmanship Instruction,1/30/2015 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/29/2021 4:06,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000001673,Class A Leasing Inc,8899 Hastings St Ne,,Minneapolis,MN,55449,USA,6127234398,,https://www.classaleasing.net/,60909-000,Truck Rent & Lease,1/1/1997 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/30/2023 8:34,Search,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
704,1000001507,701 Customs Inc,1518 S Broadway,,Minot,ND,58701,USA,7018378934,,https://www.facebook.com/people/701-Customs/100068468925910/,50045-000,Auto Radios & Stereos - Sales & Repair,9/1/2008 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,1/28/2023 8:48,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000002381,"Integrity Fiduciary Services, Inc.",3500 Vicksburg Ln N Ste 356,,Minneapolis,MN,55447,USA,6122444818,,https://opencorporates.com/companies/us_mn/9c7ec1a3-61de-e211-be65-001ec94ffe7f,65283-000,Guardian Services - Adult & Child,6/25/2013 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,10/11/2022 8:02,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000004812,Tiger City Sports,920 S Broadway Ave,,Albert Lea,MN,56007,USA,5073734366,,https://www.facebook.com/profile.php?id=100057653079676,50609-000,Sportswear - Retail,3/1/2013 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/25/2022 9:44,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005331,Village Coin Laundry,"16731 E Hwy 13,",,Prior Lake,MN,55372,USA,9524477864,,https://foursquare.com/v/village-coin-laundry/4ce468c6ae20224b5c6fd2ec,60497-000,Laundries - Self Service,3/23/2006 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/31/2023 8:46,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000000234,The Louver Shop of Minneapolis L. L. C.,7006 S Park Dr,,Savage,MN,55378,USA,6122780400,,https://www.bizapedia.com/mn/the-louver-shop-of-minneapolis-l-l-c.html,72000-000,Window Coverings,2/25/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/24/2022 8:09,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000006097,"James and the Giant Floor Sander, LLC",992 Trovita Dr,,Corona,CA,92881,USA,9529135696,,https://www.facebook.com/jamesandthegiantfloorsander/,10058-600,Floor Refinishing,1/1/2004 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/3/2022 8:42,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000006568,Heart of the Valley Tours,3321 32nd St S Apt 102 # 5,,Fargo,ND,58104,USA,2184741245,,https://www.heartofthevalleytravel.com/,70626-000,Tours - Operators & Promoters,,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/19/2021 4:00,Search,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000002970,INX International Ink Co,7000 Saukview Dr,,Saint Cloud,MN,56303,USA,3202030890,,https://www.inxinternational.com/,30303-000,Inks - Print & Lithograph,1/1/2001 0:00,,FALSE,NR,0,7,0,FALSE,Micro-small,FALSE,1/29/2023 8:36,Search,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
704,1000005019,Unlimited Lawn Design,11868 Stevens Ave ,,Becker,MN,55308,USA,7636072349,,https://www.facebook.com/people/Unlimited-lawn-design/100083492920930/,00155-000,Landscape Contractors,2/28/2001 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,12/20/2022 8:57,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000003482,The Bar,4054 West 6th Street ,,Winona,MN,55987,USA,5074540128,,https://www.facebook.com/events/d41d8cd9/the-bar-goodview-winona-mn/1197939150303190/,50643-000,Bars & Taverns,11/11/2012 0:00,,FALSE,A+,100,8,,FALSE,Micro-small,FALSE,4/1/2021 4:02,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000002157,Star Husky Homes,2115 44th Ave N,,Minneapolis,MN,55412,USA,2182102997,,https://www.huskyhomeswi.com/,05195-000,Dog Breeders,6/27/2016 0:00,11/19/2019 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/21/2022 8:38,Search,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000005081,Bruntlett Construction,55093 399th St,,Paynesville,MN,56362,USA,3204933098,,https://www.superpages.com/paynesville-mn/bpp/bruntlett-construction-25665485,10177-000,Construction & Remodeling Services,7/15/2005 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/20/2022 8:57,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000001475,Royal Care Car Wash,408 N Highway 10,,Royalton,MN,56373,USA,3205840191,,https://www.yellowpages.com/royalton-mn/mip/royal-care-car-wash-14802489,60180-000,Car Wash & Polish,7/2/2009 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/26/2022 8:41,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000004760,Minnesota Gold Meats Inc,2845 4th St S,,Waite Park,MN,56387,USA,3202555530,,https://www.facebook.com/MinnesotaGoldMeats/,30790-100,Food Wholesalers,4/1/1995 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,2/7/2023 22:10,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000004299,The Hartley Trusts,740 E Superior St,,Duluth,MN,55802,USA,2187238060,,https://sah-archipedia.org/buildings/MN-01-137-0026,20074-000,Trust Companies,7/22/2008 0:00,10/15/2021 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/18/2021 3:53,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000003718,Lablanche  Apartments,390 West Cottage  Ave Suite 2 ,,St Paul,MN,55117,USA,6514891381,,https://www.apartments.com/lablanche-apartments-saint-paul-mn/k9xl3nc/,60040-000,Apartment Finding & Rental Service,12/4/1986 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/8/2022 9:18,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005244,"Northern Plains Laboratory, LLC",401 N 9th St,,Bismarck,ND,58501,USA,7015305700,,https://northernplainslab.com/,60488-000,Laboratories - Testing,3/18/2004 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/26/2022 8:45,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000006023,La Fiesta,307 SW 3rd St.,,Willmar,MN,56201,USA,3202319713,,https://m.facebook.com/profile.php?id=136457643063553&__tn__=%2As-R,50199-000,Convenience Stores,9/1/2009 0:00,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,1/4/2020 4:16,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000003867,Ries Auto Stores,441 Main St N,,Chatfield,MN,55923,USA,5078678107,,https://zaubee.com/biz/ries-auto-stores-4qvl8as3,50040-000,Auto Dealers - Used Cars,9/16/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/23/2022 9:43,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1
704,1000001676,Tobias Construction,7980 182nd Ave Se,,Wahpeton,ND,58075,USA,7016423058,,https://opencorporates.com/companies/us_nd/0000125425,10035-000,Contractors - General,1/1/2007 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000006332,Jeff Vilen Construction LLC,39270 590th St,,Zumbro Falls,MN,55991,USA,5079518889,,https://www.houzz.com/professionals/kitchen-and-bath-remodelers/jeff-vilen-construction-llc-pfvwus-pf~1889130851,10177-000,Construction & Remodeling Services,7/21/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/9/2021 3:56,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000005998,Rock Bottom Bus,1215 33rd Ave N,,Saint Cloud,MN,56303,USA,3208362109,,https://ridemetrobus.com/,70531-000,Buses - Charter & Rental,1/1/1999 0:00,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,1/25/2020 4:32,Search,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000005059,Brewers Carpentry Services,1173 Farmers Ln,,Belle Plaine,MN,56011,USA,6512835855,,https://www.facebook.com/BrewersCarpentryServices/,10019-000,Carpenters,3/14/1996 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/7/2023 9:00,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000000090,Joshua Ahlquist Construction,740 Madisoan St,,Anoka,MN,55303,USA,6122019637,,https://www.facebook.com/josh.ahlquist.3/,10177-000,Construction & Remodeling Services,1/13/2005 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/16/2022 8:14,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005662,Complete Construction LLC,1052 S Victory Dr,,Mankato,MN,56001,USA,5073308355,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2392848,10177-000,Construction & Remodeling Services,9/29/2011 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/15/2022 8:19,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000005142,Domino's Pizza,103 23rd St W,,Hastings,MN,55033,USA,6514373930,,https://pizza.dominos.com/minnesota/hastings/,50544-000,Restaurants,8/28/2003 0:00,,FALSE,NR,0,,0,FALSE,Micro-small,FALSE,3/7/2021 3:53,Search,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000005495,Dallco Construction LLC,6396 15th St N,,Oakdale,MN,55128,USA,6513039381,,https://app.mykukun.com/contractor/profile/Dallco-Construction-Llc-362416,10035-000,Contractors - General,7/6/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/11/2022 8:02,Search,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000005484,Edina Living,5229 Duncraig Rd,,Minneapolis,MN,55436,USA,6126366350,,https://www.niche.com/places-to-live/edina-hennepin-mn/,30418-000,Newspapers,6/1/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/14/2021 4:08,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000001568,A Too Z Process Service,1125 Sibley Memorial Hwy,,Mendota Hts,MN,55118,USA,6514524001,,https://www.yellowpages.com/mendota-hts-mn/mip/a-too-z-process-service-496966885,60704-000,Process Servers,7/19/2007 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/7/2022 8:31,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000006225,Tim Bauer Construction,110 Birch Dr,,Grand Marais,MN,55604,USA,2183700964,,https://opencorporates.com/companies/us_mn/06536371-2a46-e711-817c-00155d01c4c9,10035-000,Contractors - General,3/11/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,3/10/2021 4:42,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000006335,All American Home Pro's LLC,7220 York Ave S Apt 413,,Bloomington,MN,55435,USA,9523814288,,https://opencorporates.com/companies/us_mn/e949cb68-9c0c-e211-bc43-001ec94ffe7f,10177-000,Construction & Remodeling Services,10/1/2012 0:00,2/13/2020 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/14/2020 3:56,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000001623,Marcus Mini Storage,7360 195th Ave SW,,Prinsburg,MN,56281,USA,3209786616,,https://www.b2byellowpages.com/company-information/22868573-marcus-mini-storage.html,70644-000,Warehouses - Merchandise,1/1/1995 0:00,5/18/2016 0:00,FALSE,NR,0,45,,FALSE,Small,FALSE,5/20/2019 4:18,Search,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000001699,Heaven On Earth Therapeutic Massage,5009 Excelsior Blvd Ste 144,,Minneapolis,MN,55416,USA,6123828600,,https://square.site/book/9HFF70GSNXVE7/heaven-on-earth-therapeutic-massage-st-louis-park-mn,60542-000,Massage Therapeutic,11/5/1999 0:00,10/30/2019 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/31/2019 4:29,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
704,1000001471,Evolution Appraisals L. L. C.,405 N 80th Avenue W,,Duluth,MN,55807,USA,2187212522,,https://www.bizapedia.com/mn/evolution-appraisals-l-l-c.html,61100-000,Real Estate Services,1/11/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/23/2022 9:43,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000004623,Val&#39;s Rapid Service,628 E Saint Germain St,,Saint Cloud,MN,56304,USA,3202515775,,https://valshamburgers.com/,50544-000,Restaurants,1/1/1984 0:00,,FALSE,NR,0,5,0,FALSE,Micro-small,FALSE,1/27/2023 9:08,Search,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
704,1000002956,"High Hopes, Inc.",12905 Viking Dr,,Burnsville,MN,55337,USA,9527360886,,https://www.showmelocal.com/profile.aspx?bid=1089951,80362-000,Grocers - Wholesale,1/13/1984 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/25/2022 8:10,Search,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
704,1000006758,"Cook Chiropractic Clinic, P.C.",103 9th st n,,Wahpeton,ND,58075,USA,7016421913,,https://www.cookchiroclinic.com/,60205-000,Chiropractors D.C.,3/31/1992 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/4/2019 4:10,Search,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000005990,"Don Bontjes Construction, Inc.",12839 133rd Ave NE,,Spicer,MN,56288,USA,3207966346,,https://www.homeyou.com/don-bontjes-construction-inc-spicer-mn,30760-000,Woodworking,1/29/2009 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,1/2/2023 8:49,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005486,Two Old Goats,525 15th St E,,Glencoe,MN,55336,USA,3205100408,,https://twooldgoats.com/,50310-000,Gift Shops,2/9/2011 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,9/22/2019 4:17,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1
704,1000004252,Alotti Biscotti,305 W 1st St,,Duluth,MN,55802,USA,2187261050,,https://www.menupix.com/duluth-mn/restaurants/250662382/Alotti-Biscotti-Duluth-MN,50052-000,Bakers - Retail,2/21/1995 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/17/2023 8:46,Search,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0
704,1000003744,As Good As Gold Day Spa,2730 1/2 County Road E E,,Saint Paul,MN,55110,USA,9522356271,,https://www.dermascope.com/index.php?option=com_mtree&cat_id=629&lang=en&limit=20&limitstart=6180&sort=-link_modified&task=listall&view=listall,65134-000,Day Spas,1/1/1999 0:00,8/1/2016 0:00,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,3/3/2021 4:45,Search,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000006782,Snowmen Snow Removal,5333 Heatherwood Ln,,Bismarck,ND,58501,USA,7012219171,,https://www.sportunion.us/company-snowmen-snow-removal-in-bismarck-nd-92113,60478-000,Janitor Service,,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/24/2023 8:58,Search,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005959,Jandt Plumbing and Heating,PO Box 621,,Beach,ND,58621,USA,7018724856,,https://www.beachnd.com/2171/Construction-HVAC-Plumbing,10113-300,Plumbing - Renovation & Repair ,2/5/1996 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/29/2022 9:07,Search,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
704,1000004476,Pioneer Development LLC,7533 Sunwood Dr Ste 315,,Ramsey,MN,55303,USA,7634275955,,http://www.pioneerdevelopmentllc.com/about.html,60845-000,Surveyors - Land,4/5/2000 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/7/2023 22:13,Search,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
704,1000006331,"Alex Remodeling & Handyman Services, LLC",823 40th Lane,,Anoka,MN,55303,USA,6127355434,,https://nextdoor.com/pages/alex-handyman-remodeling-minneapolis-mn/,10013-000,Building Contractors,10/9/2009 0:00,10/19/2016 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/8/2020 4:04,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
704,1000005720,Aune and Keister Construction Inc,PO Box 1092,,Cook,MN,55723,USA,,,https://opencorporates.com/companies/us_mn/08c6c67f-adb1-e211-82ac-001ec94ffe7f,10177-000,Construction & Remodeling Services,4/30/2013 0:00,1/1/2001 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/20/2020 4:11,Search,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0